clip_id,raw_text,clean_text,tokens,lemmas,stopword_counts,word_count,negation_count,question_count,avg_word_length,is_empty
clip_0710,"No, it's the sector one second, but it's predominantly those three corners Gazzley 371 My tires are too, I just can't really do So I've made lost to a car head and car behind, it's actually breaking","no, it's the sector one second, but it's predominantly those three corners gazzley 371 my tires are too, i just can't really do so i've made lost to a car head and car behind, it's actually breaking","[""no"", "","", ""it"", ""'s"", ""the"", ""sector"", ""one"", ""second"", "","", ""but"", ""it"", ""'s"", ""predominantly"", ""those"", ""three"", ""corners"", ""gazzley"", ""371"", ""my"", ""tires"", ""are"", ""too"", "","", ""i"", ""just"", ""ca"", ""n't"", ""really"", ""do"", ""so"", ""i"", ""'ve"", ""made"", ""lost"", ""to"", ""a"", ""car"", ""head"", ""and"", ""car"", ""behind"", "","", ""it"", ""'s"", ""actually"", ""breaking""]","[""no"", "","", ""it"", ""'s"", ""the"", ""sector"", ""one"", ""second"", "","", ""but"", ""it"", ""'s"", ""predominantly"", ""those"", ""three"", ""corner"", ""gazzley"", ""371"", ""my"", ""tire"", ""be"", ""too"", "","", ""i"", ""just"", ""ca"", ""n't"", ""really"", ""do"", ""so"", ""i"", ""'ve"", ""make"", ""lose"", ""to"", ""a"", ""car"", ""head"", ""and"", ""car"", ""behind"", "","", ""it"", ""'s"", ""actually"", ""break""]","{""just"": 1, ""too"": 1, ""and"": 1, ""to"": 1, ""i"": 2, ""it"": 3, ""those"": 1, ""a"": 1, ""the"": 1, ""so"": 1, ""my"": 1, ""no"": 1, ""but"": 1, ""do"": 1, ""are"": 1}",36,1,0,3.972,False
clip_0711,"and exit of turn six oh, now I'm going to set my own road I am supposed to be on your side Max, trying to give you some help and some information, nothing further that's it wait I need to let the six of us","and exit of turn six oh, now i'm going to set my own road i am supposed to be on your side max, trying to give you some help and some information, nothing further that's it wait i need to let the six of us","[""and"", ""exit"", ""of"", ""turn"", ""six"", ""oh"", "","", ""now"", ""i"", ""'m"", ""going"", ""to"", ""set"", ""my"", ""own"", ""road"", ""i"", ""am"", ""supposed"", ""to"", ""be"", ""on"", ""your"", ""side"", ""max"", "","", ""trying"", ""to"", ""give"", ""you"", ""some"", ""help"", ""and"", ""some"", ""information"", "","", ""nothing"", ""further"", ""that"", ""'s"", ""it"", ""wait"", ""i"", ""need"", ""to"", ""let"", ""the"", ""six"", ""of"", ""us""]","[""and"", ""exit"", ""of"", ""turn"", ""six"", ""oh"", "","", ""now"", ""i"", ""'m"", ""go"", ""to"", ""set"", ""my"", ""own"", ""road"", ""i"", ""be"", ""suppose"", ""to"", ""be"", ""on"", ""your"", ""side"", ""max"", "","", ""try"", ""to"", ""give"", ""you"", ""some"", ""help"", ""and"", ""some"", ""information"", "","", ""nothing"", ""further"", ""that"", ""'s"", ""it"", ""wait"", ""i"", ""need"", ""to"", ""let"", ""the"", ""six"", ""of"", ""us""]","{""you"": 1, ""now"": 1, ""and"": 2, ""of"": 2, ""to"": 4, ""i"": 3, ""it"": 1, ""own"": 1, ""on"": 1, ""your"": 1, ""the"": 1, ""be"": 1, ""my"": 1, ""some"": 2, ""that"": 1, ""further"": 1, ""am"": 1}",45,1,0,3.422,False
clip_0712,"and the lift is not required it's going half the way, it's lifting, right? hold on a sec I'm setting the lift, 114 yes please, thank you so we're going ahead 37.2","and the lift is not required it's going half the way, it's lifting, right? hold on a sec i'm setting the lift, 114 yes please, thank you so we're going ahead 37.2","[""and"", ""the"", ""lift"", ""is"", ""not"", ""required"", ""it"", ""'s"", ""going"", ""half"", ""the"", ""way"", "","", ""it"", ""'s"", ""lifting"", "","", ""right"", ""?"", ""hold"", ""on"", ""a"", ""sec"", ""i"", ""'m"", ""setting"", ""the"", ""lift"", "","", ""114"", ""yes"", ""please"", "","", ""thank"", ""you"", ""so"", ""we"", ""'re"", ""going"", ""ahead"", ""37.2""]","[""and"", ""the"", ""lift"", ""be"", ""not"", ""require"", ""it"", ""'s"", ""go"", ""half"", ""the"", ""way"", "","", ""it"", ""'s"", ""lift"", "","", ""right"", ""?"", ""hold"", ""on"", ""a"", ""sec"", ""i"", ""'m"", ""set"", ""the"", ""lift"", "","", ""114"", ""yes"", ""please"", "","", ""thank"", ""you"", ""so"", ""we"", ""'re"", ""go"", ""ahead"", ""37.2""]","{""you"": 1, ""and"": 1, ""is"": 1, ""i"": 1, ""it"": 2, ""a"": 1, ""on"": 1, ""not"": 1, ""we"": 1, ""the"": 3, ""so"": 1}",30,1,1,3.667,False
clip_0713,"Gasly for my number 36 Engine 11, engine 11, position 5 They've made the right one, Sarah's so great We think Gasly's in a similar situation, Max Seems to be fairly constant for him","gasly for my number 36 engine 11, engine 11, position 5 they've made the right one, sarah's so great we think gasly's in a similar situation, max seems to be fairly constant for him","[""gasly"", ""for"", ""my"", ""number"", ""36"", ""engine"", ""11"", "","", ""engine"", ""11"", "","", ""position"", ""5"", ""they"", ""'ve"", ""made"", ""the"", ""right"", ""one"", "","", ""sarah"", ""'s"", ""so"", ""great"", ""we"", ""think"", ""gasly"", ""'s"", ""in"", ""a"", ""similar"", ""situation"", "","", ""max"", ""seems"", ""to"", ""be"", ""fairly"", ""constant"", ""for"", ""him""]","[""gasly"", ""for"", ""my"", ""number"", ""36"", ""engine"", ""11"", "","", ""engine"", ""11"", "","", ""position"", ""5"", ""they"", ""'ve"", ""make"", ""the"", ""right"", ""one"", "","", ""sarah"", ""'s"", ""so"", ""great"", ""we"", ""think"", ""gasly"", ""'s"", ""in"", ""a"", ""similar"", ""situation"", "","", ""max"", ""seem"", ""to"", ""be"", ""fairly"", ""constant"", ""for"", ""him""]","{""they"": 1, ""for"": 2, ""to"": 1, ""a"": 1, ""him"": 1, ""we"": 1, ""the"": 1, ""so"": 1, ""in"": 1, ""be"": 1, ""my"": 1}",30,0,0,4.333,False
clip_0714,"No, I'm not affecting his pace. Talk eight and seven are available if you'd like to. Okay, Max, let's retire the car, please. Retire the car. Right, you think that I need to press?","no, i'm not affecting his pace. talk eight and seven are available if you'd like to. okay, max, let's retire the car, please. retire the car. right, you think that i need to press?","[""no"", "","", ""i"", ""'m"", ""not"", ""affecting"", ""his"", ""pace"", ""."", ""talk"", ""eight"", ""and"", ""seven"", ""are"", ""available"", ""if"", ""you"", ""'d"", ""like"", ""to"", ""."", ""okay"", "","", ""max"", "","", ""let"", ""'s"", ""retire"", ""the"", ""car"", "","", ""please"", ""."", ""retire"", ""the"", ""car"", ""."", ""right"", "","", ""you"", ""think"", ""that"", ""i"", ""need"", ""to"", ""press"", ""?""]","[""no"", "","", ""i"", ""'m"", ""not"", ""affect"", ""his"", ""pace"", ""."", ""talk"", ""eight"", ""and"", ""seven"", ""be"", ""available"", ""if"", ""you"", ""'d"", ""like"", ""to"", ""."", ""okay"", "","", ""max"", "","", ""let"", ""'s"", ""retire"", ""the"", ""car"", "","", ""please"", ""."", ""retire"", ""the"", ""car"", ""."", ""right"", "","", ""you"", ""think"", ""that"", ""i"", ""need"", ""to"", ""press"", ""?""]","{""if"": 1, ""you"": 2, ""and"": 1, ""to"": 2, ""i"": 2, ""not"": 1, ""the"": 2, ""his"": 1, ""no"": 1, ""that"": 1, ""are"": 1}",34,2,1,3.853,False
clip_0715,"I need to go on somewhere to work with the pits. Ah, let's crawl it back home. Got Lawson and Hajar, three seconds. Collar pits are coming through. And Tanelli approaching.","i need to go on somewhere to work with the pits. ah, let's crawl it back home. got lawson and hajar, three seconds. collar pits are coming through. and tanelli approaching.","[""i"", ""need"", ""to"", ""go"", ""on"", ""somewhere"", ""to"", ""work"", ""with"", ""the"", ""pits"", ""."", ""ah"", "","", ""let"", ""'s"", ""crawl"", ""it"", ""back"", ""home"", ""."", ""got"", ""lawson"", ""and"", ""hajar"", "","", ""three"", ""seconds"", ""."", ""collar"", ""pits"", ""are"", ""coming"", ""through"", ""."", ""and"", ""tanelli"", ""approaching"", "".""]","[""i"", ""need"", ""to"", ""go"", ""on"", ""somewhere"", ""to"", ""work"", ""with"", ""the"", ""pit"", ""."", ""ah"", "","", ""let"", ""'s"", ""crawl"", ""it"", ""back"", ""home"", ""."", ""get"", ""lawson"", ""and"", ""hajar"", "","", ""three"", ""second"", ""."", ""collar"", ""pit"", ""be"", ""come"", ""through"", ""."", ""and"", ""tanelli"", ""approach"", "".""]","{""and"": 2, ""through"": 1, ""to"": 2, ""i"": 1, ""it"": 1, ""on"": 1, ""the"": 1, ""with"": 1, ""are"": 1}",31,0,0,4.29,False
clip_0716,"at four seconds, let him through before 14. Okay, and box max, box, on the box, switch on.","at four seconds, let him through before 14. okay, and box max, box, on the box, switch on.","[""at"", ""four"", ""seconds"", "","", ""let"", ""him"", ""through"", ""before"", ""14."", ""okay"", "","", ""and"", ""box"", ""max"", "","", ""box"", "","", ""on"", ""the"", ""box"", "","", ""switch"", ""on"", "".""]","[""at"", ""four"", ""second"", "","", ""let"", ""him"", ""through"", ""before"", ""14."", ""okay"", "","", ""and"", ""box"", ""max"", "","", ""box"", "","", ""on"", ""the"", ""box"", "","", ""switch"", ""on"", "".""]","{""on"": 2, ""him"": 1, ""through"": 1, ""and"": 1, ""the"": 1, ""at"": 1, ""before"": 1}",17,0,0,3.765,False
clip_0717,Thanks for watching guys!,thanks for watching guys!,"[""thanks"", ""for"", ""watching"", ""guys"", ""!""]","[""thank"", ""for"", ""watch"", ""guy"", ""!""]","{""for"": 1}",4,0,0,5.25,False
clip_0718,the,the,"[""the""]","[""the""]","{""the"": 1}",1,0,0,3.0,False
clip_0719,"Okay, let's fire up, fire up. Okay, and you can switch off.","okay, let's fire up, fire up. okay, and you can switch off.","[""okay"", "","", ""let"", ""'s"", ""fire"", ""up"", "","", ""fire"", ""up"", ""."", ""okay"", "","", ""and"", ""you"", ""can"", ""switch"", ""off"", "".""]","[""okay"", "","", ""let"", ""'s"", ""fire"", ""up"", "","", ""fire"", ""up"", ""."", ""okay"", "","", ""and"", ""you"", ""can"", ""switch"", ""off"", "".""]","{""and"": 1, ""up"": 2, ""you"": 1, ""can"": 1, ""off"": 1}",12,0,0,3.417,False
clip_0720,"There is some metal piece on my front right tire here on the top surface, maybe someone can break that off.","there is some metal piece on my front right tire here on the top surface, maybe someone can break that off.","[""there"", ""is"", ""some"", ""metal"", ""piece"", ""on"", ""my"", ""front"", ""right"", ""tire"", ""here"", ""on"", ""the"", ""top"", ""surface"", "","", ""maybe"", ""someone"", ""can"", ""break"", ""that"", ""off"", "".""]","[""there"", ""be"", ""some"", ""metal"", ""piece"", ""on"", ""my"", ""front"", ""right"", ""tire"", ""here"", ""on"", ""the"", ""top"", ""surface"", "","", ""maybe"", ""someone"", ""can"", ""break"", ""that"", ""off"", "".""]","{""there"": 1, ""here"": 1, ""is"": 1, ""can"": 1, ""on"": 2, ""the"": 1, ""off"": 1, ""my"": 1, ""some"": 1, ""that"": 1}",21,0,0,4.048,False
clip_0721,"Yeah, once coming to have a look, I'll just make sure that we are able to touch the car while it's in the bus.","yeah, once coming to have a look, i'll just make sure that we are able to touch the car while it's in the bus.","[""yeah"", "","", ""once"", ""coming"", ""to"", ""have"", ""a"", ""look"", "","", ""i"", ""'ll"", ""just"", ""make"", ""sure"", ""that"", ""we"", ""are"", ""able"", ""to"", ""touch"", ""the"", ""car"", ""while"", ""it"", ""'s"", ""in"", ""the"", ""bus"", "".""]","[""yeah"", "","", ""once"", ""come"", ""to"", ""have"", ""a"", ""look"", "","", ""i"", ""'ll"", ""just"", ""make"", ""sure"", ""that"", ""we"", ""be"", ""able"", ""to"", ""touch"", ""the"", ""car"", ""while"", ""it"", ""'s"", ""in"", ""the"", ""bus"", "".""]","{""just"": 1, ""once"": 1, ""to"": 2, ""have"": 1, ""i"": 1, ""it"": 1, ""a"": 1, ""we"": 1, ""the"": 2, ""in"": 1, ""that"": 1, ""while"": 1, ""are"": 1}",24,0,0,3.292,False
clip_0722,radio check? Yeah radio is good Niko,radio check? yeah radio is good niko,"[""radio"", ""check"", ""?"", ""yeah"", ""radio"", ""is"", ""good"", ""niko""]","[""radio"", ""check"", ""?"", ""yeah"", ""radio"", ""be"", ""good"", ""niko""]","{""is"": 1}",7,0,1,4.143,False
clip_0723,"and one minute, one T seconds until pit lane open. I'll ask you to fire up in about 15 seconds.","and one minute, one t seconds until pit lane open. i'll ask you to fire up in about 15 seconds.","[""and"", ""one"", ""minute"", "","", ""one"", ""t"", ""seconds"", ""until"", ""pit"", ""lane"", ""open"", ""."", ""i"", ""'ll"", ""ask"", ""you"", ""to"", ""fire"", ""up"", ""in"", ""about"", ""15"", ""seconds"", "".""]","[""and"", ""one"", ""minute"", "","", ""one"", ""t"", ""second"", ""until"", ""pit"", ""lane"", ""open"", ""."", ""i"", ""'ll"", ""ask"", ""you"", ""to"", ""fire"", ""up"", ""in"", ""about"", ""15"", ""second"", "".""]","{""t"": 1, ""you"": 1, ""and"": 1, ""about"": 1, ""to"": 1, ""i"": 1, ""up"": 1, ""in"": 1, ""until"": 1}",19,0,0,3.579,False
clip_0724,"Okay, you can fire up. 30 seconds. 15. The cars in front signed to Albin are on new song. We believe they are doing a build-up. The rear tempers are not showing correctly on this set.","okay, you can fire up. 30 seconds. 15. the cars in front signed to albin are on new song. we believe they are doing a build-up. the rear tempers are not showing correctly on this set.","[""okay"", "","", ""you"", ""can"", ""fire"", ""up"", ""."", ""30"", ""seconds"", ""."", ""15."", ""the"", ""cars"", ""in"", ""front"", ""signed"", ""to"", ""albin"", ""are"", ""on"", ""new"", ""song"", ""."", ""we"", ""believe"", ""they"", ""are"", ""doing"", ""a"", ""build-up"", ""."", ""the"", ""rear"", ""tempers"", ""are"", ""not"", ""showing"", ""correctly"", ""on"", ""this"", ""set"", "".""]","[""okay"", "","", ""you"", ""can"", ""fire"", ""up"", ""."", ""30"", ""second"", ""."", ""15."", ""the"", ""cars"", ""in"", ""front"", ""sign"", ""to"", ""albin"", ""be"", ""on"", ""new"", ""song"", ""."", ""we"", ""believe"", ""they"", ""be"", ""do"", ""a"", ""build-up"", ""."", ""the"", ""rear"", ""temper"", ""be"", ""not"", ""show"", ""correctly"", ""on"", ""this"", ""set"", "".""]","{""this"": 1, ""you"": 1, ""doing"": 1, ""they"": 1, ""to"": 1, ""up"": 1, ""can"": 1, ""a"": 1, ""on"": 2, ""not"": 1, ""the"": 2, ""we"": 1, ""in"": 1, ""are"": 3}",33,1,0,3.909,False
clip_0725,"Yes, I see the same. And box, Niko box. First car on track is scroll. We close switch scroll on to exit. And next is Alonso, 10 seconds opening now. The car in front is Lin the Blad. He's on an out lap. Not sure what he's doing.","yes, i see the same. and box, niko box. first car on track is scroll. we close switch scroll on to exit. and next is alonso, 10 seconds opening now. the car in front is lin the blad. he's on an out lap. not sure what he's doing.","[""yes"", "","", ""i"", ""see"", ""the"", ""same"", ""."", ""and"", ""box"", "","", ""niko"", ""box"", ""."", ""first"", ""car"", ""on"", ""track"", ""is"", ""scroll"", ""."", ""we"", ""close"", ""switch"", ""scroll"", ""on"", ""to"", ""exit"", ""."", ""and"", ""next"", ""is"", ""alonso"", "","", ""10"", ""seconds"", ""opening"", ""now"", ""."", ""the"", ""car"", ""in"", ""front"", ""is"", ""lin"", ""the"", ""blad"", ""."", ""he"", ""'s"", ""on"", ""an"", ""out"", ""lap"", ""."", ""not"", ""sure"", ""what"", ""he"", ""'s"", ""doing"", "".""]","[""yes"", "","", ""i"", ""see"", ""the"", ""same"", ""."", ""and"", ""box"", "","", ""niko"", ""box"", ""."", ""first"", ""car"", ""on"", ""track"", ""be"", ""scroll"", ""."", ""we"", ""close"", ""switch"", ""scroll"", ""on"", ""to"", ""exit"", ""."", ""and"", ""next"", ""be"", ""alonso"", "","", ""10"", ""second"", ""open"", ""now"", ""."", ""the"", ""car"", ""in"", ""front"", ""be"", ""lin"", ""the"", ""blad"", ""."", ""he"", ""'s"", ""on"", ""an"", ""out"", ""lap"", ""."", ""not"", ""sure"", ""what"", ""he"", ""'s"", ""do"", "".""]","{""what"": 1, ""doing"": 1, ""now"": 1, ""and"": 2, ""he"": 2, ""to"": 1, ""is"": 3, ""i"": 1, ""on"": 3, ""an"": 1, ""not"": 1, ""we"": 1, ""the"": 3, ""in"": 1, ""out"": 1, ""same"": 1}",47,1,0,3.489,False
clip_0726,to do Alonzo seven seconds behind pushing not sure what Linbler is gonna do we think he's gonna push we are in sync with Linbler in front so you can build a bit of a gap now and Alonzo four behind pushing awesome three seconds pushing,to do alonzo seven seconds behind pushing not sure what linbler is gonna do we think he's gonna push we are in sync with linbler in front so you can build a bit of a gap now and alonzo four behind pushing awesome three seconds pushing,"[""to"", ""do"", ""alonzo"", ""seven"", ""seconds"", ""behind"", ""pushing"", ""not"", ""sure"", ""what"", ""linbler"", ""is"", ""gon"", ""na"", ""do"", ""we"", ""think"", ""he"", ""'s"", ""gon"", ""na"", ""push"", ""we"", ""are"", ""in"", ""sync"", ""with"", ""linbler"", ""in"", ""front"", ""so"", ""you"", ""can"", ""build"", ""a"", ""bit"", ""of"", ""a"", ""gap"", ""now"", ""and"", ""alonzo"", ""four"", ""behind"", ""pushing"", ""awesome"", ""three"", ""seconds"", ""pushing""]","[""to"", ""do"", ""alonzo"", ""seven"", ""second"", ""behind"", ""push"", ""not"", ""sure"", ""what"", ""linbler"", ""be"", ""gon"", ""na"", ""do"", ""we"", ""think"", ""he"", ""'s"", ""gon"", ""na"", ""push"", ""we"", ""be"", ""in"", ""sync"", ""with"", ""linbler"", ""in"", ""front"", ""so"", ""you"", ""can"", ""build"", ""a"", ""bite"", ""of"", ""a"", ""gap"", ""now"", ""and"", ""alonzo"", ""four"", ""behind"", ""push"", ""awesome"", ""three"", ""second"", ""push""]","{""what"": 1, ""you"": 1, ""now"": 1, ""and"": 1, ""he"": 1, ""to"": 1, ""is"": 1, ""can"": 1, ""a"": 2, ""not"": 1, ""we"": 2, ""so"": 1, ""in"": 2, ""with"": 1, ""do"": 2, ""are"": 1, ""of"": 1}",48,1,0,3.896,False
clip_0727,"Okay, charge on, all clear from behind. And currently P2, Gabi P3 with a 34.35. And we suggest high speed at 11, high speed at 11. Virtual bear is not working, it's not good, it's behind.","okay, charge on, all clear from behind. and currently p2, gabi p3 with a 34.35. and we suggest high speed at 11, high speed at 11. virtual bear is not working, it's not good, it's behind.","[""okay"", "","", ""charge"", ""on"", "","", ""all"", ""clear"", ""from"", ""behind"", ""."", ""and"", ""currently"", ""p2"", "","", ""gabi"", ""p3"", ""with"", ""a"", ""34.35."", ""and"", ""we"", ""suggest"", ""high"", ""speed"", ""at"", ""11"", "","", ""high"", ""speed"", ""at"", ""11."", ""virtual"", ""bear"", ""is"", ""not"", ""working"", "","", ""it"", ""'s"", ""not"", ""good"", "","", ""it"", ""'s"", ""behind"", "".""]","[""okay"", "","", ""charge"", ""on"", "","", ""all"", ""clear"", ""from"", ""behind"", ""."", ""and"", ""currently"", ""p2"", "","", ""gabi"", ""p3"", ""with"", ""a"", ""34.35."", ""and"", ""we"", ""suggest"", ""high"", ""speed"", ""at"", ""11"", "","", ""high"", ""speed"", ""at"", ""11."", ""virtual"", ""bear"", ""be"", ""not"", ""work"", "","", ""it"", ""'s"", ""not"", ""good"", "","", ""it"", ""'s"", ""behind"", "".""]","{""and"": 2, ""is"": 1, ""it"": 2, ""at"": 2, ""a"": 1, ""on"": 1, ""not"": 2, ""we"": 1, ""all"": 1, ""from"": 1, ""with"": 1}",31,2,0,4.032,False
clip_0728,"Yeah, Antonelli's behind, he's on an out lap and no one pushing at the moment. We also still see the issue with the rear tire display in this set. The car is behind now, our Gabi in sync and then Russell is right behind him.","yeah, antonelli's behind, he's on an out lap and no one pushing at the moment. we also still see the issue with the rear tire display in this set. the car is behind now, our gabi in sync and then russell is right behind him.","[""yeah"", "","", ""antonelli"", ""'s"", ""behind"", "","", ""he"", ""'s"", ""on"", ""an"", ""out"", ""lap"", ""and"", ""no"", ""one"", ""pushing"", ""at"", ""the"", ""moment"", ""."", ""we"", ""also"", ""still"", ""see"", ""the"", ""issue"", ""with"", ""the"", ""rear"", ""tire"", ""display"", ""in"", ""this"", ""set"", ""."", ""the"", ""car"", ""is"", ""behind"", ""now"", "","", ""our"", ""gabi"", ""in"", ""sync"", ""and"", ""then"", ""russell"", ""is"", ""right"", ""behind"", ""him"", "".""]","[""yeah"", "","", ""antonelli"", ""'s"", ""behind"", "","", ""he"", ""'s"", ""on"", ""an"", ""out"", ""lap"", ""and"", ""no"", ""one"", ""push"", ""at"", ""the"", ""moment"", ""."", ""we"", ""also"", ""still"", ""see"", ""the"", ""issue"", ""with"", ""the"", ""rear"", ""tire"", ""display"", ""in"", ""this"", ""set"", ""."", ""the"", ""car"", ""be"", ""behind"", ""now"", "","", ""our"", ""gabi"", ""in"", ""sync"", ""and"", ""then"", ""russell"", ""be"", ""right"", ""behind"", ""him"", "".""]","{""then"": 1, ""this"": 1, ""our"": 1, ""now"": 1, ""and"": 2, ""he"": 1, ""is"": 2, ""at"": 1, ""on"": 1, ""an"": 1, ""him"": 1, ""we"": 1, ""the"": 4, ""in"": 2, ""out"": 1, ""no"": 1, ""with"": 1}",45,1,0,3.778,False
clip_0729,"He's also on an out lap. First car pushing is Hatchar, 19 seconds behind. Antonelli car in front could open now. Trike news, less heart throttle, opening this lap. Everything else was good. You can push.","he's also on an out lap. first car pushing is hatchar, 19 seconds behind. antonelli car in front could open now. trike news, less heart throttle, opening this lap. everything else was good. you can push.","[""he"", ""'s"", ""also"", ""on"", ""an"", ""out"", ""lap"", ""."", ""first"", ""car"", ""pushing"", ""is"", ""hatchar"", "","", ""19"", ""seconds"", ""behind"", ""."", ""antonelli"", ""car"", ""in"", ""front"", ""could"", ""open"", ""now"", ""."", ""trike"", ""news"", "","", ""less"", ""heart"", ""throttle"", "","", ""opening"", ""this"", ""lap"", ""."", ""everything"", ""else"", ""was"", ""good"", ""."", ""you"", ""can"", ""push"", "".""]","[""he"", ""'s"", ""also"", ""on"", ""an"", ""out"", ""lap"", ""."", ""first"", ""car"", ""push"", ""be"", ""hatchar"", "","", ""19"", ""second"", ""behind"", ""."", ""antonelli"", ""car"", ""in"", ""front"", ""could"", ""open"", ""now"", ""."", ""trike"", ""news"", "","", ""less"", ""heart"", ""throttle"", "","", ""open"", ""this"", ""lap"", ""."", ""everything"", ""else"", ""be"", ""good"", ""."", ""you"", ""can"", ""push"", "".""]","{""this"": 1, ""you"": 1, ""now"": 1, ""he"": 1, ""is"": 1, ""can"": 1, ""on"": 1, ""an"": 1, ""was"": 1, ""in"": 1, ""out"": 1}",35,0,0,4.429,False
clip_0730,"Car behind Hamilton, two seconds is opening now. Okay, let's box this lap. Worma feels good from my side like this. Wormcar and no traffic.","car behind hamilton, two seconds is opening now. okay, let's box this lap. worma feels good from my side like this. wormcar and no traffic.","[""car"", ""behind"", ""hamilton"", "","", ""two"", ""seconds"", ""is"", ""opening"", ""now"", ""."", ""okay"", "","", ""let"", ""'s"", ""box"", ""this"", ""lap"", ""."", ""worma"", ""feels"", ""good"", ""from"", ""my"", ""side"", ""like"", ""this"", ""."", ""wormcar"", ""and"", ""no"", ""traffic"", "".""]","[""car"", ""behind"", ""hamilton"", "","", ""two"", ""second"", ""be"", ""open"", ""now"", ""."", ""okay"", "","", ""let"", ""'s"", ""box"", ""this"", ""lap"", ""."", ""worma"", ""feel"", ""good"", ""from"", ""my"", ""side"", ""like"", ""this"", ""."", ""wormcar"", ""and"", ""no"", ""traffic"", "".""]","{""this"": 2, ""now"": 1, ""and"": 1, ""is"": 1, ""my"": 1, ""no"": 1, ""from"": 1}",25,1,0,4.28,False
clip_0731,"Very little traffic Understood. How did the grip feel on the second place? It's okay, but not better Definitely not better for me First carpet and his sign is 9 seconds I think second level","very little traffic understood. how did the grip feel on the second place? it's okay, but not better definitely not better for me first carpet and his sign is 9 seconds i think second level","[""very"", ""little"", ""traffic"", ""understood"", ""."", ""how"", ""did"", ""the"", ""grip"", ""feel"", ""on"", ""the"", ""second"", ""place"", ""?"", ""it"", ""'s"", ""okay"", "","", ""but"", ""not"", ""better"", ""definitely"", ""not"", ""better"", ""for"", ""me"", ""first"", ""carpet"", ""and"", ""his"", ""sign"", ""is"", ""9"", ""seconds"", ""i"", ""think"", ""second"", ""level""]","[""very"", ""little"", ""traffic"", ""understand"", ""."", ""how"", ""do"", ""the"", ""grip"", ""feel"", ""on"", ""the"", ""second"", ""place"", ""?"", ""it"", ""'s"", ""okay"", "","", ""but"", ""not"", ""better"", ""definitely"", ""not"", ""better"", ""for"", ""me"", ""first"", ""carpet"", ""and"", ""his"", ""sign"", ""be"", ""9"", ""second"", ""i"", ""think"", ""second"", ""level""]","{""me"": 1, ""for"": 1, ""and"": 1, ""is"": 1, ""i"": 1, ""it"": 1, ""on"": 1, ""how"": 1, ""not"": 2, ""the"": 2, ""very"": 1, ""his"": 1, ""did"": 1, ""but"": 1}",34,2,1,4.382,False
clip_0732,the,the,"[""the""]","[""the""]","{""the"": 1}",1,0,0,3.0,False
clip_0733,"Nico, on our side, if we get a clean out lap, we think it's okay with no build lap. What do you think?","nico, on our side, if we get a clean out lap, we think it's okay with no build lap. what do you think?","[""nico"", "","", ""on"", ""our"", ""side"", "","", ""if"", ""we"", ""get"", ""a"", ""clean"", ""out"", ""lap"", "","", ""we"", ""think"", ""it"", ""'s"", ""okay"", ""with"", ""no"", ""build"", ""lap"", ""."", ""what"", ""do"", ""you"", ""think"", ""?""]","[""nico"", "","", ""on"", ""our"", ""side"", "","", ""if"", ""we"", ""get"", ""a"", ""clean"", ""out"", ""lap"", "","", ""we"", ""think"", ""it"", ""'s"", ""okay"", ""with"", ""no"", ""build"", ""lap"", ""."", ""what"", ""do"", ""you"", ""think"", ""?""]","{""what"": 1, ""if"": 1, ""our"": 1, ""you"": 1, ""it"": 1, ""a"": 1, ""on"": 1, ""we"": 2, ""out"": 1, ""no"": 1, ""with"": 1, ""do"": 1}",23,1,1,3.174,False
clip_0734,to make a missing some stability there,to make a missing some stability there,"[""to"", ""make"", ""a"", ""missing"", ""some"", ""stability"", ""there""]","[""to"", ""make"", ""a"", ""miss"", ""some"", ""stability"", ""there""]","{""some"": 1, ""there"": 1, ""to"": 1, ""a"": 1}",7,0,0,4.571,False
clip_0735,"and push. Okay, good luck. Charge button on. And first car pushing is Ghazly, 10 seconds. Give me some info. So Ghazly, five seconds behind pushing. Gabby just closed his lap. He's 33.9. U-333 currently.","and push. okay, good luck. charge button on. and first car pushing is ghazly, 10 seconds. give me some info. so ghazly, five seconds behind pushing. gabby just closed his lap. he's 33.9. u-333 currently.","[""and"", ""push"", ""."", ""okay"", "","", ""good"", ""luck"", ""."", ""charge"", ""button"", ""on"", ""."", ""and"", ""first"", ""car"", ""pushing"", ""is"", ""ghazly"", "","", ""10"", ""seconds"", ""."", ""give"", ""me"", ""some"", ""info"", ""."", ""so"", ""ghazly"", "","", ""five"", ""seconds"", ""behind"", ""pushing"", ""."", ""gabby"", ""just"", ""closed"", ""his"", ""lap"", ""."", ""he"", ""'s"", ""33.9."", ""u-333"", ""currently"", "".""]","[""and"", ""push"", ""."", ""okay"", "","", ""good"", ""luck"", ""."", ""charge"", ""button"", ""on"", ""."", ""and"", ""first"", ""car"", ""push"", ""be"", ""ghazly"", "","", ""10"", ""second"", ""."", ""give"", ""me"", ""some"", ""info"", ""."", ""so"", ""ghazly"", "","", ""five"", ""second"", ""behind"", ""push"", ""."", ""gabby"", ""just"", ""close"", ""his"", ""lap"", ""."", ""he"", ""'s"", ""33.9."", ""u-333"", ""currently"", "".""]","{""just"": 1, ""me"": 1, ""and"": 2, ""he"": 1, ""is"": 1, ""on"": 1, ""so"": 1, ""his"": 1, ""some"": 1}",32,0,0,4.5,False
