clip_id,raw_text,clean_text,tokens,lemmas,stopword_counts,word_count,negation_count,question_count,avg_word_length,is_empty
clip_1076,"and suggest P-Ball 2. Fernand is lapping 41-1, lands 41-1. P-U-9, position 5. P-U-9, position 5. And suggest N-33 for the front left. Safety car windows is open.","and suggest p-ball 2. fernand is lapping 41-1, lands 41-1. p-u-9, position 5. p-u-9, position 5. and suggest n-33 for the front left. safety car windows is open.","[""and"", ""suggest"", ""p-ball"", ""2."", ""fernand"", ""is"", ""lapping"", ""41-1"", "","", ""lands"", ""41-1."", ""p-u-9"", "","", ""position"", ""5."", ""p-u-9"", "","", ""position"", ""5."", ""and"", ""suggest"", ""n-33"", ""for"", ""the"", ""front"", ""left"", ""."", ""safety"", ""car"", ""windows"", ""is"", ""open"", "".""]","[""and"", ""suggest"", ""p-ball"", ""2."", ""fernand"", ""be"", ""lap"", ""41-1"", "","", ""land"", ""41-1."", ""p-u-9"", "","", ""position"", ""5."", ""p-u-9"", "","", ""position"", ""5."", ""and"", ""suggest"", ""n-33"", ""for"", ""the"", ""front"", ""leave"", ""."", ""safety"", ""car"", ""windows"", ""be"", ""open"", "".""]","{""for"": 1, ""and"": 2, ""is"": 2, ""the"": 1}",19,0,0,4.947,False
clip_1077,"And Fultery is 5 seconds ahead of you. Safety car. B-U9, position 5. Yes, I'm there. Yeah, yeah, confirmed, that's good. Oh, they see, watch your Delta, keep it positive. Keep it positive.","and fultery is 5 seconds ahead of you. safety car. b-u9, position 5. yes, i'm there. yeah, yeah, confirmed, that's good. oh, they see, watch your delta, keep it positive. keep it positive.","[""and"", ""fultery"", ""is"", ""5"", ""seconds"", ""ahead"", ""of"", ""you"", ""."", ""safety"", ""car"", ""."", ""b-u9"", "","", ""position"", ""5."", ""yes"", "","", ""i"", ""'m"", ""there"", ""."", ""yeah"", "","", ""yeah"", "","", ""confirmed"", "","", ""that"", ""'s"", ""good"", ""."", ""oh"", "","", ""they"", ""see"", "","", ""watch"", ""your"", ""delta"", "","", ""keep"", ""it"", ""positive"", ""."", ""keep"", ""it"", ""positive"", "".""]","[""and"", ""fultery"", ""be"", ""5"", ""second"", ""ahead"", ""of"", ""you"", ""."", ""safety"", ""car"", ""."", ""b-u9"", "","", ""position"", ""5."", ""yes"", "","", ""i"", ""'m"", ""there"", ""."", ""yeah"", "","", ""yeah"", "","", ""confirm"", "","", ""that"", ""'s"", ""good"", ""."", ""oh"", "","", ""they"", ""see"", "","", ""watch"", ""your"", ""delta"", "","", ""keep"", ""it"", ""positive"", ""."", ""keep"", ""it"", ""positive"", "".""]","{""there"": 1, ""you"": 1, ""they"": 1, ""and"": 1, ""is"": 1, ""i"": 1, ""it"": 2, ""your"": 1, ""that"": 1, ""of"": 1}",30,0,0,4.367,False
clip_1078,"We are boxing right? Stay out, stay out. So we think the air balance migrated between awards. Yeah, I think we compensate for it. I was a bit shy with the flap. Keep looking at your...","we are boxing right? stay out, stay out. so we think the air balance migrated between awards. yeah, i think we compensate for it. i was a bit shy with the flap. keep looking at your","[""we"", ""are"", ""boxing"", ""right"", ""?"", ""stay"", ""out"", "","", ""stay"", ""out"", ""."", ""so"", ""we"", ""think"", ""the"", ""air"", ""balance"", ""migrated"", ""between"", ""awards"", ""."", ""yeah"", "","", ""i"", ""think"", ""we"", ""compensate"", ""for"", ""it"", ""."", ""i"", ""was"", ""a"", ""bit"", ""shy"", ""with"", ""the"", ""flap"", ""."", ""keep"", ""looking"", ""at"", ""your""]","[""we"", ""be"", ""box"", ""right"", ""?"", ""stay"", ""out"", "","", ""stay"", ""out"", ""."", ""so"", ""we"", ""think"", ""the"", ""air"", ""balance"", ""migrate"", ""between"", ""award"", ""."", ""yeah"", "","", ""i"", ""think"", ""we"", ""compensate"", ""for"", ""it"", ""."", ""i"", ""be"", ""a"", ""bite"", ""shy"", ""with"", ""the"", ""flap"", ""."", ""keep"", ""look"", ""at"", ""your""]","{""for"": 1, ""i"": 2, ""it"": 1, ""at"": 1, ""a"": 1, ""your"": 1, ""was"": 1, ""between"": 1, ""we"": 3, ""the"": 2, ""so"": 1, ""out"": 2, ""with"": 1, ""are"": 1}",36,0,1,3.861,False
clip_1079,"Safety Car Delta, you are just ok now. M44 is double yellow in corner 3 still, so it should be a bit longer. Marchet on track, corner 2. Recovery vehicle on track, corner 2. And ahead, Anton Elias Boxed, Colapinto Con still on...","safety car delta, you are just ok now. m44 is double yellow in corner 3 still, so it should be a bit longer. marchet on track, corner 2. recovery vehicle on track, corner 2. and ahead, anton elias boxed, colapinto con still on","[""safety"", ""car"", ""delta"", "","", ""you"", ""are"", ""just"", ""ok"", ""now"", ""."", ""m44"", ""is"", ""double"", ""yellow"", ""in"", ""corner"", ""3"", ""still"", "","", ""so"", ""it"", ""should"", ""be"", ""a"", ""bit"", ""longer"", ""."", ""marchet"", ""on"", ""track"", "","", ""corner"", ""2."", ""recovery"", ""vehicle"", ""on"", ""track"", "","", ""corner"", ""2."", ""and"", ""ahead"", "","", ""anton"", ""elias"", ""boxed"", "","", ""colapinto"", ""con"", ""still"", ""on""]","[""safety"", ""car"", ""delta"", "","", ""you"", ""be"", ""just"", ""ok"", ""now"", ""."", ""m44"", ""be"", ""double"", ""yellow"", ""in"", ""corner"", ""3"", ""still"", "","", ""so"", ""it"", ""should"", ""be"", ""a"", ""bite"", ""longer"", ""."", ""marchet"", ""on"", ""track"", "","", ""corner"", ""2."", ""recovery"", ""vehicle"", ""on"", ""track"", "","", ""corner"", ""2."", ""and"", ""ahead"", "","", ""anton"", ""elias"", ""box"", "","", ""colapinto"", ""con"", ""still"", ""on""]","{""just"": 1, ""you"": 1, ""now"": 1, ""and"": 1, ""is"": 1, ""it"": 1, ""a"": 1, ""on"": 3, ""so"": 1, ""in"": 1, ""be"": 1, ""should"": 1, ""are"": 1}",39,0,0,4.308,False
clip_1080,"new tires. And box box box box. Yarn the right switches. Watch for double yellow, track is clear. Watch for double yellow here, look at your Delta. Keep watching your Delta.","new tires. and box box box box. yarn the right switches. watch for double yellow, track is clear. watch for double yellow here, look at your delta. keep watching your delta.","[""new"", ""tires"", ""."", ""and"", ""box"", ""box"", ""box"", ""box"", ""."", ""yarn"", ""the"", ""right"", ""switches"", ""."", ""watch"", ""for"", ""double"", ""yellow"", "","", ""track"", ""is"", ""clear"", ""."", ""watch"", ""for"", ""double"", ""yellow"", ""here"", "","", ""look"", ""at"", ""your"", ""delta"", ""."", ""keep"", ""watching"", ""your"", ""delta"", "".""]","[""new"", ""tire"", ""."", ""and"", ""box"", ""box"", ""box"", ""box"", ""."", ""yarn"", ""the"", ""right"", ""switch"", ""."", ""watch"", ""for"", ""double"", ""yellow"", "","", ""track"", ""be"", ""clear"", ""."", ""watch"", ""for"", ""double"", ""yellow"", ""here"", "","", ""look"", ""at"", ""your"", ""delta"", ""."", ""keep"", ""watch"", ""your"", ""delta"", "".""]","{""here"": 1, ""for"": 2, ""and"": 1, ""is"": 1, ""at"": 1, ""your"": 2, ""the"": 1}",31,0,0,4.355,False
clip_1081,here so nurse your tires now you can discard your delta and catch up car ahead is bought the seven seconds ahead of you just nurse your front left so the entire field is now on hard tires cool up into no con still on,here so nurse your tires now you can discard your delta and catch up car ahead is bought the seven seconds ahead of you just nurse your front left so the entire field is now on hard tires cool up into no con still on,"[""here"", ""so"", ""nurse"", ""your"", ""tires"", ""now"", ""you"", ""can"", ""discard"", ""your"", ""delta"", ""and"", ""catch"", ""up"", ""car"", ""ahead"", ""is"", ""bought"", ""the"", ""seven"", ""seconds"", ""ahead"", ""of"", ""you"", ""just"", ""nurse"", ""your"", ""front"", ""left"", ""so"", ""the"", ""entire"", ""field"", ""is"", ""now"", ""on"", ""hard"", ""tires"", ""cool"", ""up"", ""into"", ""no"", ""con"", ""still"", ""on""]","[""here"", ""so"", ""nurse"", ""your"", ""tire"", ""now"", ""you"", ""can"", ""discard"", ""your"", ""delta"", ""and"", ""catch"", ""up"", ""car"", ""ahead"", ""be"", ""buy"", ""the"", ""seven"", ""second"", ""ahead"", ""of"", ""you"", ""just"", ""nurse"", ""your"", ""front"", ""leave"", ""so"", ""the"", ""entire"", ""field"", ""be"", ""now"", ""on"", ""hard"", ""tire"", ""cool"", ""up"", ""into"", ""no"", ""con"", ""still"", ""on""]","{""just"": 1, ""into"": 1, ""here"": 1, ""you"": 2, ""now"": 2, ""and"": 1, ""is"": 2, ""up"": 2, ""can"": 1, ""on"": 2, ""your"": 3, ""the"": 2, ""so"": 2, ""no"": 1, ""of"": 1}",45,1,0,3.822,False
clip_1082,"used so Colapinto, Con, Limblatt, Holkeberg and Alonso. The 4-info track is clear now in sector 3 and sector 3. The straw's car is fully recovered for info. Safety car in the slab.","used so colapinto, con, limblatt, holkeberg and alonso. the 4-info track is clear now in sector 3 and sector 3. the straw's car is fully recovered for info. safety car in the slab.","[""used"", ""so"", ""colapinto"", "","", ""con"", "","", ""limblatt"", "","", ""holkeberg"", ""and"", ""alonso"", ""."", ""the"", ""4-info"", ""track"", ""is"", ""clear"", ""now"", ""in"", ""sector"", ""3"", ""and"", ""sector"", ""3."", ""the"", ""straw"", ""'s"", ""car"", ""is"", ""fully"", ""recovered"", ""for"", ""info"", ""."", ""safety"", ""car"", ""in"", ""the"", ""slab"", "".""]","[""use"", ""so"", ""colapinto"", "","", ""con"", "","", ""limblatt"", "","", ""holkeberg"", ""and"", ""alonso"", ""."", ""the"", ""4-info"", ""track"", ""be"", ""clear"", ""now"", ""in"", ""sector"", ""3"", ""and"", ""sector"", ""3."", ""the"", ""straw"", ""'s"", ""car"", ""be"", ""fully"", ""recover"", ""for"", ""info"", ""."", ""safety"", ""car"", ""in"", ""the"", ""slab"", "".""]","{""now"": 1, ""for"": 1, ""and"": 2, ""is"": 2, ""the"": 3, ""so"": 1, ""in"": 2}",30,0,0,4.367,False
clip_1083,"Such as P-Ball 2. I start a little bit there. The ref is a little bit weak. Copy that, yeah. So that has a mean. And he shoot with the front-left. Yeah, we saw that and we've done.","such as p-ball 2. i start a little bit there. the ref is a little bit weak. copy that, yeah. so that has a mean. and he shoot with the front-left. yeah, we saw that and we've done.","[""such"", ""as"", ""p-ball"", ""2."", ""i"", ""start"", ""a"", ""little"", ""bit"", ""there"", ""."", ""the"", ""ref"", ""is"", ""a"", ""little"", ""bit"", ""weak"", ""."", ""copy"", ""that"", "","", ""yeah"", ""."", ""so"", ""that"", ""has"", ""a"", ""mean"", ""."", ""and"", ""he"", ""shoot"", ""with"", ""the"", ""front-left"", ""."", ""yeah"", "","", ""we"", ""saw"", ""that"", ""and"", ""we"", ""'ve"", ""done"", "".""]","[""such"", ""as"", ""p-ball"", ""2."", ""i"", ""start"", ""a"", ""little"", ""bite"", ""there"", ""."", ""the"", ""ref"", ""be"", ""a"", ""little"", ""bite"", ""weak"", ""."", ""copy"", ""that"", "","", ""yeah"", ""."", ""so"", ""that"", ""have"", ""a"", ""mean"", ""."", ""and"", ""he"", ""shoot"", ""with"", ""the"", ""front-left"", ""."", ""yeah"", "","", ""we"", ""saw"", ""that"", ""and"", ""we"", ""'ve"", ""do"", "".""]","{""there"": 1, ""as"": 1, ""and"": 2, ""has"": 1, ""he"": 1, ""is"": 1, ""i"": 1, ""a"": 3, ""we"": 2, ""the"": 2, ""so"": 1, ""such"": 1, ""that"": 3, ""with"": 1}",35,0,0,3.257,False
clip_1084,"plus two turns there. No, I mean on the far way. Yeah, so we saw the graining and now you got a bit more weak, you got a bit more weak than what we expected. Yeah, but the heart is more robust on the front. Yes, yes, yes.","plus two turns there. no, i mean on the far way. yeah, so we saw the graining and now you got a bit more weak, you got a bit more weak than what we expected. yeah, but the heart is more robust on the front. yes, yes, yes.","[""plus"", ""two"", ""turns"", ""there"", ""."", ""no"", "","", ""i"", ""mean"", ""on"", ""the"", ""far"", ""way"", ""."", ""yeah"", "","", ""so"", ""we"", ""saw"", ""the"", ""graining"", ""and"", ""now"", ""you"", ""got"", ""a"", ""bit"", ""more"", ""weak"", "","", ""you"", ""got"", ""a"", ""bit"", ""more"", ""weak"", ""than"", ""what"", ""we"", ""expected"", ""."", ""yeah"", "","", ""but"", ""the"", ""heart"", ""is"", ""more"", ""robust"", ""on"", ""the"", ""front"", ""."", ""yes"", "","", ""yes"", "","", ""yes"", "".""]","[""plus"", ""two"", ""turn"", ""there"", ""."", ""no"", "","", ""i"", ""mean"", ""on"", ""the"", ""far"", ""way"", ""."", ""yeah"", "","", ""so"", ""we"", ""saw"", ""the"", ""grain"", ""and"", ""now"", ""you"", ""get"", ""a"", ""bite"", ""more"", ""weak"", "","", ""you"", ""get"", ""a"", ""bite"", ""more"", ""weak"", ""than"", ""what"", ""we"", ""expect"", ""."", ""yeah"", "","", ""but"", ""the"", ""heart"", ""be"", ""more"", ""robust"", ""on"", ""the"", ""front"", ""."", ""yes"", "","", ""yes"", "","", ""yes"", "".""]","{""what"": 1, ""there"": 1, ""you"": 2, ""more"": 3, ""now"": 1, ""and"": 1, ""is"": 1, ""i"": 1, ""a"": 2, ""than"": 1, ""on"": 2, ""we"": 2, ""the"": 4, ""so"": 1, ""no"": 1, ""but"": 1}",48,1,0,3.396,False
clip_1085,and select mode race mode race boost is available boost is available overtake available plus 1% on ray balance alone so it's losing overtake from vottas and captain vottas at 0.9,and select mode race mode race boost is available boost is available overtake available plus 1 on ray balance alone so it's losing overtake from vottas and captain vottas at 0.9,"[""and"", ""select"", ""mode"", ""race"", ""mode"", ""race"", ""boost"", ""is"", ""available"", ""boost"", ""is"", ""available"", ""overtake"", ""available"", ""plus"", ""1"", ""on"", ""ray"", ""balance"", ""alone"", ""so"", ""it"", ""'s"", ""losing"", ""overtake"", ""from"", ""vottas"", ""and"", ""captain"", ""vottas"", ""at"", ""0.9""]","[""and"", ""select"", ""mode"", ""race"", ""mode"", ""race"", ""boost"", ""be"", ""available"", ""boost"", ""be"", ""available"", ""overtake"", ""available"", ""plus"", ""1"", ""on"", ""ray"", ""balance"", ""alone"", ""so"", ""it"", ""'s"", ""lose"", ""overtake"", ""from"", ""vottas"", ""and"", ""captain"", ""vottas"", ""at"", ""0.9""]","{""and"": 2, ""is"": 2, ""it"": 1, ""at"": 1, ""on"": 1, ""so"": 1, ""from"": 1}",29,0,0,4.862,False
clip_1086,"you have overtake. So just mid four for mid corner, understand? Up to Bottas is 0.9, you will still get overtake if you stay there. And you have overtake to Bottas and Alonso has lost history. We power over this one? Yes we have, yes we have.","you have overtake. so just mid four for mid corner, understand? up to bottas is 0.9, you will still get overtake if you stay there. and you have overtake to bottas and alonso has lost history. we power over this one? yes we have, yes we have.","[""you"", ""have"", ""overtake"", ""."", ""so"", ""just"", ""mid"", ""four"", ""for"", ""mid"", ""corner"", "","", ""understand"", ""?"", ""up"", ""to"", ""bottas"", ""is"", ""0.9"", "","", ""you"", ""will"", ""still"", ""get"", ""overtake"", ""if"", ""you"", ""stay"", ""there"", ""."", ""and"", ""you"", ""have"", ""overtake"", ""to"", ""bottas"", ""and"", ""alonso"", ""has"", ""lost"", ""history"", ""."", ""we"", ""power"", ""over"", ""this"", ""one"", ""?"", ""yes"", ""we"", ""have"", "","", ""yes"", ""we"", ""have"", "".""]","[""you"", ""have"", ""overtake"", ""."", ""so"", ""just"", ""mid"", ""four"", ""for"", ""mid"", ""corner"", "","", ""understand"", ""?"", ""up"", ""to"", ""bottas"", ""be"", ""0.9"", "","", ""you"", ""will"", ""still"", ""get"", ""overtake"", ""if"", ""you"", ""stay"", ""there"", ""."", ""and"", ""you"", ""have"", ""overtake"", ""to"", ""bottas"", ""and"", ""alonso"", ""have"", ""lose"", ""history"", ""."", ""we"", ""power"", ""over"", ""this"", ""one"", ""?"", ""yes"", ""we"", ""have"", "","", ""yes"", ""we"", ""have"", "".""]","{""just"": 1, ""there"": 1, ""this"": 1, ""if"": 1, ""you"": 4, ""for"": 1, ""and"": 2, ""has"": 1, ""to"": 2, ""have"": 4, ""is"": 1, ""up"": 1, ""will"": 1, ""we"": 3, ""so"": 1, ""over"": 1}",46,0,2,4.0,False
clip_1087,"I think the engine copied us. Yeah, you are pushing a bit too much into corner 8. No, no, no, I look forward. Yeah, I see. I see. I'm forward. We see, we're on it. What's going on?","i think the engine copied us. yeah, you are pushing a bit too much into corner 8. no, no, no, i look forward. yeah, i see. i see. i'm forward. we see, we're on it. what's going on?","[""i"", ""think"", ""the"", ""engine"", ""copied"", ""us"", ""."", ""yeah"", "","", ""you"", ""are"", ""pushing"", ""a"", ""bit"", ""too"", ""much"", ""into"", ""corner"", ""8."", ""no"", "","", ""no"", "","", ""no"", "","", ""i"", ""look"", ""forward"", ""."", ""yeah"", "","", ""i"", ""see"", ""."", ""i"", ""see"", ""."", ""i"", ""'m"", ""forward"", ""."", ""we"", ""see"", "","", ""we"", ""'re"", ""on"", ""it"", ""."", ""what"", ""'s"", ""going"", ""on"", ""?""]","[""i"", ""think"", ""the"", ""engine"", ""copy"", ""us"", ""."", ""yeah"", "","", ""you"", ""be"", ""push"", ""a"", ""bite"", ""too"", ""much"", ""into"", ""corner"", ""8."", ""no"", "","", ""no"", "","", ""no"", "","", ""i"", ""look"", ""forward"", ""."", ""yeah"", "","", ""i"", ""see"", ""."", ""i"", ""see"", ""."", ""i"", ""'m"", ""forward"", ""."", ""we"", ""see"", "","", ""we"", ""'re"", ""on"", ""it"", ""."", ""what"", ""'s"", ""go"", ""on"", ""?""]","{""what"": 1, ""into"": 1, ""you"": 1, ""too"": 1, ""i"": 5, ""it"": 1, ""a"": 1, ""on"": 2, ""we"": 2, ""the"": 1, ""no"": 3, ""are"": 1}",37,3,1,3.27,False
clip_1088,why are you still no yeah we see we see that we see that why was that so we see that and we are looking into it should be sold should be sold now no overtake this lap,why are you still no yeah we see we see that we see that why was that so we see that and we are looking into it should be sold should be sold now no overtake this lap,"[""why"", ""are"", ""you"", ""still"", ""no"", ""yeah"", ""we"", ""see"", ""we"", ""see"", ""that"", ""we"", ""see"", ""that"", ""why"", ""was"", ""that"", ""so"", ""we"", ""see"", ""that"", ""and"", ""we"", ""are"", ""looking"", ""into"", ""it"", ""should"", ""be"", ""sold"", ""should"", ""be"", ""sold"", ""now"", ""no"", ""overtake"", ""this"", ""lap""]","[""why"", ""be"", ""you"", ""still"", ""no"", ""yeah"", ""we"", ""see"", ""we"", ""see"", ""that"", ""we"", ""see"", ""that"", ""why"", ""be"", ""that"", ""so"", ""we"", ""see"", ""that"", ""and"", ""we"", ""be"", ""look"", ""into"", ""it"", ""should"", ""be"", ""sell"", ""should"", ""be"", ""sell"", ""now"", ""no"", ""overtake"", ""this"", ""lap""]","{""into"": 1, ""this"": 1, ""you"": 1, ""now"": 1, ""and"": 1, ""it"": 1, ""was"": 1, ""we"": 5, ""so"": 1, ""be"": 2, ""should"": 2, ""no"": 2, ""that"": 4, ""why"": 2, ""are"": 2}",38,2,0,3.395,False
clip_1089,"What was the pace for Bottas? So Bottas is running 40.0 You're doing a good job in the high speeds, Sergio. You will get him back. Yeah, see if it works. I need the mushroom now. He disappeared the mushroom. I don't know what happened.","what was the pace for bottas? so bottas is running 40.0 you're doing a good job in the high speeds, sergio. you will get him back. yeah, see if it works. i need the mushroom now. he disappeared the mushroom. i don't know what happened.","[""what"", ""was"", ""the"", ""pace"", ""for"", ""bottas"", ""?"", ""so"", ""bottas"", ""is"", ""running"", ""40.0"", ""you"", ""'re"", ""doing"", ""a"", ""good"", ""job"", ""in"", ""the"", ""high"", ""speeds"", "","", ""sergio"", ""."", ""you"", ""will"", ""get"", ""him"", ""back"", ""."", ""yeah"", "","", ""see"", ""if"", ""it"", ""works"", ""."", ""i"", ""need"", ""the"", ""mushroom"", ""now"", ""."", ""he"", ""disappeared"", ""the"", ""mushroom"", ""."", ""i"", ""do"", ""n't"", ""know"", ""what"", ""happened"", "".""]","[""what"", ""be"", ""the"", ""pace"", ""for"", ""bottas"", ""?"", ""so"", ""bottas"", ""be"", ""run"", ""40.0"", ""you"", ""'re"", ""do"", ""a"", ""good"", ""job"", ""in"", ""the"", ""high"", ""speed"", "","", ""sergio"", ""."", ""you"", ""will"", ""get"", ""him"", ""back"", ""."", ""yeah"", "","", ""see"", ""if"", ""it"", ""work"", ""."", ""i"", ""need"", ""the"", ""mushroom"", ""now"", ""."", ""he"", ""disappear"", ""the"", ""mushroom"", ""."", ""i"", ""do"", ""n't"", ""know"", ""what"", ""happen"", "".""]","{""what"": 2, ""if"": 1, ""you"": 2, ""doing"": 1, ""now"": 1, ""for"": 1, ""he"": 1, ""is"": 1, ""i"": 2, ""it"": 1, ""a"": 1, ""him"": 1, ""was"": 1, ""will"": 1, ""the"": 4, ""so"": 1, ""in"": 1, ""do"": 1}",44,0,1,3.909,False
clip_1090,"I might have helped your ties as well, head down now. Yeah, don't try to beat the city. We used those three seconds. Yeah, so that, head down.","i might have helped your ties as well, head down now. yeah, don't try to beat the city. we used those three seconds. yeah, so that, head down.","[""i"", ""might"", ""have"", ""helped"", ""your"", ""ties"", ""as"", ""well"", "","", ""head"", ""down"", ""now"", ""."", ""yeah"", "","", ""do"", ""n't"", ""try"", ""to"", ""beat"", ""the"", ""city"", ""."", ""we"", ""used"", ""those"", ""three"", ""seconds"", ""."", ""yeah"", "","", ""so"", ""that"", "","", ""head"", ""down"", "".""]","[""i"", ""might"", ""have"", ""help"", ""your"", ""tie"", ""as"", ""well"", "","", ""head"", ""down"", ""now"", ""."", ""yeah"", "","", ""do"", ""n't"", ""try"", ""to"", ""beat"", ""the"", ""city"", ""."", ""we"", ""use"", ""those"", ""three"", ""second"", ""."", ""yeah"", "","", ""so"", ""that"", "","", ""head"", ""down"", "".""]","{""as"": 1, ""now"": 1, ""to"": 1, ""have"": 1, ""i"": 1, ""those"": 1, ""down"": 2, ""your"": 1, ""we"": 1, ""the"": 1, ""so"": 1, ""that"": 1, ""do"": 1}",28,0,0,3.714,False
clip_1091,"Gap to Bottas is 2 seconds, just 2 seconds, Alonso has lost overtake from you. Valterri running 40.1. Gap to Valterri still 2 seconds. Gap to Valterri is 1.6. Fernandes running 140.2, he's on 20 lap hold half.","gap to bottas is 2 seconds, just 2 seconds, alonso has lost overtake from you. valterri running 40.1. gap to valterri still 2 seconds. gap to valterri is 1.6. fernandes running 140.2, he's on 20 lap hold half.","[""gap"", ""to"", ""bottas"", ""is"", ""2"", ""seconds"", "","", ""just"", ""2"", ""seconds"", "","", ""alonso"", ""has"", ""lost"", ""overtake"", ""from"", ""you"", ""."", ""valterri"", ""running"", ""40.1."", ""gap"", ""to"", ""valterri"", ""still"", ""2"", ""seconds"", ""."", ""gap"", ""to"", ""valterri"", ""is"", ""1.6."", ""fernandes"", ""running"", ""140.2"", "","", ""he"", ""'s"", ""on"", ""20"", ""lap"", ""hold"", ""half"", "".""]","[""gap"", ""to"", ""bottas"", ""be"", ""2"", ""second"", "","", ""just"", ""2"", ""second"", "","", ""alonso"", ""have"", ""lose"", ""overtake"", ""from"", ""you"", ""."", ""valterri"", ""run"", ""40.1."", ""gap"", ""to"", ""valterri"", ""still"", ""2"", ""second"", ""."", ""gap"", ""to"", ""valterri"", ""be"", ""1.6."", ""fernandes"", ""run"", ""140.2"", "","", ""he"", ""'s"", ""on"", ""20"", ""lap"", ""hold"", ""half"", "".""]","{""just"": 1, ""you"": 1, ""has"": 1, ""he"": 1, ""to"": 3, ""is"": 2, ""on"": 1, ""from"": 1}",31,0,0,4.677,False
clip_1092,"and we are happy with your time management. We see brake knockoff increasing to 8, just caution there. Up to potas is 1.4, 1.4. How is the balance? Yeah, it's fine.","and we are happy with your time management. we see brake knockoff increasing to 8, just caution there. up to potas is 1.4, 1.4. how is the balance? yeah, it's fine.","[""and"", ""we"", ""are"", ""happy"", ""with"", ""your"", ""time"", ""management"", ""."", ""we"", ""see"", ""brake"", ""knockoff"", ""increasing"", ""to"", ""8"", "","", ""just"", ""caution"", ""there"", ""."", ""up"", ""to"", ""potas"", ""is"", ""1.4"", "","", ""1.4."", ""how"", ""is"", ""the"", ""balance"", ""?"", ""yeah"", "","", ""it"", ""'s"", ""fine"", "".""]","[""and"", ""we"", ""be"", ""happy"", ""with"", ""your"", ""time"", ""management"", ""."", ""we"", ""see"", ""brake"", ""knockoff"", ""increase"", ""to"", ""8"", "","", ""just"", ""caution"", ""there"", ""."", ""up"", ""to"", ""potas"", ""be"", ""1.4"", "","", ""1.4."", ""how"", ""be"", ""the"", ""balance"", ""?"", ""yeah"", "","", ""it"", ""'s"", ""fine"", "".""]","{""just"": 1, ""there"": 1, ""and"": 1, ""to"": 2, ""is"": 2, ""it"": 1, ""up"": 1, ""your"": 1, ""how"": 1, ""we"": 2, ""the"": 1, ""with"": 1, ""are"": 1}",28,0,1,4.179,False
clip_1093,"It's ok, not a 100 km, it's a nice view. I like it on the right side. Copy that. What do you think about it? Now we have some water. But you think it will do. So we are 0.9, 0.9 from Bottas, you will get overtake if you stay...","it's ok, not a 100 km, it's a nice view. i like it on the right side. copy that. what do you think about it? now we have some water. but you think it will do. so we are 0.9, 0.9 from bottas, you will get overtake if you stay","[""it"", ""'s"", ""ok"", "","", ""not"", ""a"", ""100"", ""km"", "","", ""it"", ""'s"", ""a"", ""nice"", ""view"", ""."", ""i"", ""like"", ""it"", ""on"", ""the"", ""right"", ""side"", ""."", ""copy"", ""that"", ""."", ""what"", ""do"", ""you"", ""think"", ""about"", ""it"", ""?"", ""now"", ""we"", ""have"", ""some"", ""water"", ""."", ""but"", ""you"", ""think"", ""it"", ""will"", ""do"", ""."", ""so"", ""we"", ""are"", ""0.9"", "","", ""0.9"", ""from"", ""bottas"", "","", ""you"", ""will"", ""get"", ""overtake"", ""if"", ""you"", ""stay""]","[""it"", ""'s"", ""ok"", "","", ""not"", ""a"", ""100"", ""km"", "","", ""it"", ""'s"", ""a"", ""nice"", ""view"", ""."", ""i"", ""like"", ""it"", ""on"", ""the"", ""right"", ""side"", ""."", ""copy"", ""that"", ""."", ""what"", ""do"", ""you"", ""think"", ""about"", ""it"", ""?"", ""now"", ""we"", ""have"", ""some"", ""water"", ""."", ""but"", ""you"", ""think"", ""it"", ""will"", ""do"", ""."", ""so"", ""we"", ""be"", ""0.9"", "","", ""0.9"", ""from"", ""bottas"", "","", ""you"", ""will"", ""get"", ""overtake"", ""if"", ""you"", ""stay""]","{""what"": 1, ""if"": 1, ""you"": 4, ""now"": 1, ""about"": 1, ""have"": 1, ""i"": 1, ""it"": 5, ""a"": 2, ""on"": 1, ""not"": 1, ""will"": 2, ""we"": 2, ""the"": 1, ""so"": 1, ""some"": 1, ""that"": 1, ""from"": 1, ""but"": 1, ""do"": 2, ""are"": 1}",47,1,1,3.234,False
